PropertyName,Bedrooms,AuthornuniqueRent,AuthornuniqueSale,PricecountRent,PricecountSale,PricemeanRent,PricemeanSale,PricemedianRent,PricemedianSale,PricestdRent,PricestdSale,SqftmeanRent,SqftmeanSale,SqftstdRent,SqftstdSale,BreakEven
Diamond Regency,2,1,11,1,12,1200.0,334999.9166666667,1200.0,355000.0,,36680.37622603309,1300.0,868.0,,6.424385361474461,0.8367033886487241
Diamond Regency,3,3,28,3,37,1500.0,458486.4864864865,1600.0,450000.0,264.5751311064591,48978.805859508495,1119.6666666666667,1089.6756756756756,97.59269098315374,163.36055114277028,0.8800880088008802
Diamond Regency,4,1,4,1,5,1600.0,472000.0,1600.0,450000.0,,34928.498393145965,1330.0,1334.8,,6.5726706900619885,0.8800880088008802
Diamond Residences @ Setapak,3,3,6,3,13,1666.6666666666667,446261.53846153844,1700.0,455000.0,152.75252316519467,28141.118742910065,1119.0,1211.3846153846155,10.392304845413264,152.52406283465493,0.9248177565009248
Dorchester Apartment,1,1,2,1,2,1300.0,280000.0,1300.0,280000.0,,0.0,440.0,409.0,,0.0,1.149222065063649
Dorchester Apartment,2,2,3,2,4,2050.0,558250.0,2050.0,556500.0,212.13203435596427,26310.64423384574,878.0,851.75,2.8284271247461903,55.78754341248591,0.9118162490103457
Dorchester Apartment,Studio,8,3,12,3,1200.0,301000.0,1175.0,303000.0,201.13315354397807,10148.891565092219,461.6666666666667,409.3333333333333,169.64311916133786,1.1547005383792557,0.9598732150442766
Dorsett Residences Bukit Bintang,1,14,6,23,6,3165.217391304348,1113333.3333333333,3000.0,1100000.0,610.966965073454,32659.863237109035,652.0,652.0,0.0,0.0,0.6750675067506752
Dorsett Residences Bukit Bintang,2,18,5,37,7,3321.6216216216217,1397142.857142857,3300.0,1350000.0,491.10710256133143,280042.5137792644,802.0540540540541,805.2857142857143,157.62842135610958,165.06838409753527,0.605060506050605
Downtown Condominium,3,2,5,2,5,2900.0,533800.0,2900.0,273000.0,141.4213562373095,406624.7656009162,1400.0,1421.0,282.842712474619,117.76034986361073,2.62938381750263
Dua Menjalara Kondominium,3,7,10,12,18,3466.6666666666665,1039888.8888888889,2600.0,1100000.0,2120.605974001228,341867.17215710087,1590.25,1846.8333333333333,439.09330650578335,580.2542292721658,0.585058505850585
Dua Menjalara Kondominium,4,3,7,5,17,3259.8,1189411.7647058824,3800.0,1200000.0,747.3153283587859,513559.5217235692,1611.8,2369.705882352941,231.68664182468527,918.86436463073,0.7838283828382838
Dua Menjalara Kondominium,6,1,1,1,3,10000.0,3071666.6666666665,10000.0,3070000.0,,2886.751345948196,5409.0,5409.0,,0.0,0.8062695520366369
Dua Residency,3,14,12,18,12,5272.222222222223,1707333.3333333333,5000.0,1775000.0,524.4667381990247,113593.64045365898,2163.1111111111113,2188.4166666666665,109.34397365727746,111.73951716814291,0.6972528238739368
Dua Residency,4,26,33,38,66,6776.289473684211,2283108.909090909,6500.0,1900000.0,1635.1397809145997,628379.7232162372,2742.157894736842,2842.2727272727275,627.1476625258714,665.0413415826013,0.8467952058363731
Dua Residency,5,17,31,30,63,9426.633333333333,3241190.476190476,10000.0,2950000.0,2628.6585077896125,848060.0225475302,3744.9666666666667,3953.5396825396824,900.6826714846043,835.6742463307953,0.8390669575432119
Dua Residency,6,1,4,2,8,12250.0,4113750.0,12250.0,3450000.0,353.5533905932738,1186145.4680723487,3700.0,4441.25,282.842712474619,953.8201013368745,0.8788922370497919
Duta Ria,3,6,21,12,120,1599.8333333333333,438064.75,1500.0,425000.0,190.7882373605656,39179.397988959856,1419.3333333333333,1382.55,84.95917022935548,60.906713349945576,0.8736167734420501
Dynasty Garden Condominium,3,25,19,58,27,1803.3793103448277,512534.4074074074,1800.0,520000.0,242.63117830822029,117163.60650759302,1194.1724137931035,1238.962962962963,159.47019057425956,228.90063035190303,0.8568164508758569
Eaton Residences,1,9,31,10,43,3070.0,1021889.8837209302,3000.0,970000.0,211.08186931983417,142561.37791695684,630.5,704.1395348837209,14.230249470757707,86.49210847441486,0.7655404715729305
Eaton Residences,2,15,25,22,35,5377.272727272727,1576519.2571428572,5350.0,1690000.0,411.6538284273261,346802.51087380137,1115.909090909091,1061.5428571428572,113.47368442188284,214.36888805996836,0.7835842755873221
Eaton Residences,3,1,21,1,30,7500.0,2269804.7333333334,7500.0,2080000.0,,428811.1550289206,1550.0,1576.2,,152.57974737934538,0.8925171363290175
Eaton Residences,4,1,12,1,14,11500.0,4439841.142857143,11500.0,4570000.0,,1255496.142192698,2831.0,2587.9285714285716,,518.2195056575505,0.6228741036029205
EkoCheras Service Apartment,1,99,55,208,122,2019.7211538461538,494882.62295081967,2000.0,489999.5,296.65652015642445,53371.551036779274,765.6586538461538,756.6311475409836,42.129474026552906,38.87534662908832,1.0103061430685032
EkoCheras Service Apartment,2,73,54,176,97,2406.8522727272725,609528.1443298969,2350.0,690000.0,376.9649484204895,197585.5431352767,1024.5511363636363,947.2061855670103,166.10336781264039,248.31515333947482,0.8430190845171475
EkoCheras Service Apartment,3,10,24,12,28,2983.3333333333335,651217.0357142857,2850.0,695920.0,558.9492306321232,212453.51234590067,1285.1666666666667,1128.2142857142858,91.20788775034092,227.15443549738924,1.0136877005323248
EkoCheras Service Apartment,Studio,22,12,45,15,1971.7111111111112,493333.3333333333,2000.0,508000.0,252.23245251356948,41291.069021670795,753.2222222222222,710.6,43.73987617354178,85.20211264986332,0.9745068995088485
Emerald Hills,3,1,3,1,10,1350.0,651600.0,1350.0,680000.0,,81528.7270434988,935.0,1217.3,,54.986968153069384,0.4914094350611531
Endah Promenade,3,27,14,37,24,1976.972972972973,531606.3333333334,2000.0,534444.0,264.4954826842235,51982.881301499605,1051.4054054054054,1154.25,141.74261874951367,150.868284044178,0.9262888253034837
Endah Promenade,4,2,3,2,3,2000.0,550000.0,2000.0,550000.0,0.0,30000.0,1279.0,1279.0,0.0,0.0,0.9000900090009001
Endah Promenade,6,3,1,4,1,2969.25,900000.0,2989.5,900000.0,47.68210705635119,,2500.0,2500.0,0.0,,0.8221947194719472
Endah Puri,3,7,23,11,33,1572.7272727272727,520090.8787878788,1500.0,550000.0,147.24747258210644,85757.02730963129,1124.2727272727273,1213.6363636363637,105.3566238155826,208.09760603227437,0.6750675067506752
Endah Puri,4,3,4,5,6,1920.0,526000.0,2000.0,535000.0,228.0350850198276,69429.10052708446,1363.8,1328.0,164.36149184039428,165.20895859486558,0.9253261774775609
Endah Regal Condominium,3,49,39,67,69,1423.8208955223881,333855.0724637681,1499.0,338000.0,154.59555497286368,36569.94722539535,1111.2238805970148,1098.9420289855072,53.13499699750546,62.34365953373266,1.0977503075751365
Endah Ria,1,16,4,19,4,1284.157894736842,277250.0,1300.0,270000.0,50.129014838264766,15173.990905493523,742.9473684210526,733.0,9.507153354831335,23.57965224510319,1.1917858452511918
Endah Ria,3,50,58,82,84,1501.8048780487804,385023.79761904763,1500.0,350000.0,196.34420764857165,71812.82585292579,1128.6097560975609,1121.75,222.80693941015952,222.8582603738696,1.0608203677510608
Endah Ria,4,4,1,4,1,1500.0,475000.0,1600.0,475000.0,200.0,,1297.5,1417.0,238.05951636793128,,0.8337675872850443
Endah Villa,3,11,17,16,32,1428.125,383250.0,1450.0,386000.0,212.89179567720936,22452.817913528455,1139.375,1136.4375,26.512575632455363,31.43856015335516,0.9298209613707485
"Enesta, Kepong",3,19,2,32,2,1221.8125,595000.0,1249.5,595000.0,157.60064628572255,0.0,840.46875,1338.0,215.426506347517,0.0,0.5198019801980198
Epic Luxe Homes @ Sentral Residences,4,1,1,1,1,13500.0,4700000.0,13500.0,4700000.0,,,2892.0,3143.0,,,0.7109753528544344
Establishment Bangsar (Menara Teguh Bangsar),1,3,1,4,1,2200.0,620000.0,2150.0,620000.0,244.94897427831773,,641.0,468.0,153.22749970767867,,0.8583519642286809
Expressionz Professional Suites,1,4,2,5,2,2030.0,733001.0,2050.0,733001.0,311.44823004794875,275770.2304491912,534.8,650.0,130.40398766908933,1.4142135623730951,0.6922579131191601
Expressionz Professional Suites,2,2,18,2,22,2900.0,757954.5454545454,2900.0,769250.0,989.9494936611666,169302.83581928044,871.5,744.5909090909091,323.1477990022522,120.50475552398795,0.933144988206978
Faber Heights,1,3,3,4,3,1547.5,393333.3333333333,1550.0,390000.0,234.57408211479802,5773.502691896253,613.75,600.0,24.281337140555767,0.0,0.9837522213759838
Faber Heights,2,9,13,12,16,1627.5,480437.5,1650.0,468500.0,115.13825681248692,62193.213724114095,988.8333333333334,976.9375,19.687713442806427,78.28023909859584,0.8717520631465494
Faber Indah,2,2,4,2,5,1275.0,429000.0,1275.0,420000.0,176.7766952966369,26076.809620810596,865.0,881.6,21.213203435596427,1.5165750888103091,0.7514144271570014
Faber Indah,3,1,1,1,1,2000.0,595000.0,2000.0,595000.0,,,1350.0,1580.0,,,0.8320159747067144
Faber Ria,1,9,1,10,1,1159.9,380000.0,1174.5,380000.0,45.85108747044307,,585.0,680.0,47.43416490252569,,0.7650468994267847
Faber Ria,2,3,6,4,9,1450.0,480888.8888888889,1400.0,490000.0,173.20508075688775,42510.12951181296,1037.5,985.5555555555555,25.000000000000018,19.436506316150997,0.7072135785007072
Faber Ria,3,1,4,1,8,2600.0,548000.0,2600.0,554000.0,,48579.83120596448,1500.0,1362.375,,152.1324023906244,1.1616685134217393
Fadason Service Apartments,3,3,5,3,5,1100.0,359800.0,1100.0,368000.0,100.0,27824.44968009251,1011.6666666666666,1044.8,210.7328482542134,191.27911543082794,0.7398837709857943
Fadason Service Apartments,4,3,3,4,3,1100.0,360000.0,1100.0,360000.0,0.0,0.0,1250.0,1250.0,0.0,0.0,0.7563256325632565
Fahrenheit 88,2,9,5,14,6,2678.5714285714284,930000.0,2500.0,930000.0,353.39794833885196,92086.91546577071,1164.0,1198.0,55.64724058401623,41.16309026300139,0.665389119557117
Fahrenheit 88,3,9,8,12,12,3450.0,1147666.6666666667,3500.0,1200000.0,246.7976720090587,208223.36491606725,1514.0833333333333,1606.1666666666667,184.7723209954906,185.96228030697435,0.721947194719472
Fahrenheit 88,4,1,1,1,1,4800.0,1680000.0,4800.0,1680000.0,,,1450.0,1984.0,,,0.7072135785007072
Fairlane Residences,1,18,7,35,8,1912.857142857143,590125.0,1800.0,586500.0,337.2341779184051,86975.26331418277,618.4857142857143,644.25,63.32752000446542,66.00162335665908,0.7596667595148262
Fairlane Residences,2,6,6,20,13,2380.0,767461.5384615385,2400.0,750000.0,387.4342049405224,79182.92680518888,825.7,870.9230769230769,108.43727267532671,173.94992648195316,0.7920792079207921
First Residence,3,40,40,58,80,1590.5,453784.85,1600.0,435000.0,258.96103141104794,47359.56393356271,1024.2931034482758,991.6375,101.51173272793501,84.94916480616995,0.9104358711733241
Flat Taman Bukit Angkasa,3,3,8,9,24,1316.6666666666667,247500.0,1350.0,258000.0,90.13878188659972,17766.60276791946,739.3333333333334,731.5,23.89560629069705,30.328634769084495,1.2951876583007136
Flat Taman Desa Cheras (Blok 1 3 5 7),3,1,2,2,4,600.0,127500.0,600.0,127500.0,0.0,25980.76211353316,700.0,683.0,0.0,15.01110699893027,1.1648223645894
Fortuna Court,3,1,10,1,14,1300.0,420428.5714285714,1300.0,429000.0,,52157.62247665802,1040.0,1031.0,,25.319496896204782,0.75007500750075
Fortune Avenue,3,16,33,23,56,1336.8695652173913,434178.5535714286,1400.0,430000.0,165.4246063778207,39142.226127950664,1139.6521739130435,1150.3035714285713,17.600642280770657,63.33429909265943,0.8058945429426665
Fortune Avenue,4,4,13,5,16,1940.0,774312.5,2100.0,820000.0,219.08902300206645,53977.42583710343,1954.0,1974.8125,0.0,18.956858917025258,0.6339048539000242
"Fortune Court, Kepong",3,5,4,5,4,1026.0,276250.0,1000.0,290000.0,69.85699678629192,27500.0,895.6,940.75,30.319960422137758,67.24767653978836,0.8535336292249915
Fortune Perdana Lakeside Residences,3,29,38,52,91,1640.3653846153845,526582.4175824176,1500.0,520000.0,235.79960159341638,52155.337626931745,1076.076923076923,1091.6703296703297,76.88362638451173,107.71537133112066,0.714013709063214
Fortune Perdana Lakeside Residences,4,8,23,10,52,1660.0,607653.8461538461,1600.0,578000.0,225.83179581272427,83489.78676892738,1263.0,1246.2692307692307,234.35253596048648,63.572134537018336,0.6851896262290589
Four Seasons Place,1,3,12,3,15,10826.666666666666,2792640.0,8500.0,2800000.0,4029.9048789435883,167458.63796344286,1097.6666666666667,1098.0,0.5773502691896586,0.0,0.7514144271570014
Four Seasons Place,2,33,20,48,24,12908.333333333334,3699443.875,12250.0,3697327.5,2668.5587259340696,743873.6523860763,1357.1666666666667,1375.7083333333333,96.24267495383481,227.51884378082255,0.820099982439149
Four Seasons Place,3,29,28,44,48,16901.113636363636,6272095.8125,16000.0,6200000.0,4695.371908473225,1666146.4885621767,1921.0227272727273,2176.1666666666665,469.2903840776389,455.292299533151,0.6387735547748323
Four Seasons Place,4,9,23,16,33,22687.4375,7991663.2727272725,19999.5,7100000.0,7037.721581769202,2119549.792577059,2574.75,2720.5454545454545,554.4031625691423,600.4369289790711,0.6972353925533399
Four Seasons Place,5,2,9,3,11,33666.666666666664,16825353.454545453,35000.0,19900000.0,9073.771725877466,8073806.947793047,4619.666666666667,5690.363636363636,1638.8094255688588,1686.6808395619648,0.4353450420418926
Four Seasons Place,6,2,5,2,5,40000.0,18079999.6,40000.0,18400000.0,0.0,4419502.130331006,6512.0,6152.2,0.0,1411.8842728779155,0.5380972879896685
G Residence @ Desa Pandan,2,53,29,202,40,2630.4356435643563,1069775.0,2600.0,1100000.0,491.8681196026274,179181.25581627514,1283.4950495049504,1370.95,190.0545417270844,104.93220033272277,0.585058505850585
G Residence @ Desa Pandan,3,17,12,45,14,3346.6666666666665,1202857.142857143,3500.0,1150000.0,517.6871642217914,182100.08116538436,1478.6888888888889,1500.9285714285713,127.97919259541271,64.61776879431888,0.7533362031855358
Gallery @ U-Thant,3,7,9,10,10,8850.0,3128000.0,9500.0,3125000.0,1732.8524974093375,207246.49842907145,4071.0,4341.6,331.4174943414357,249.01726847750945,0.7524752475247525
Gallery @ U-Thant,4,12,14,17,17,9752.941176470587,3131852.9411764704,9800.0,3150000.0,1723.0487685563428,270518.4700663872,4321.411764705882,4214.823529411765,214.93896192394058,267.9452451747645,0.77007700770077
Gallery @ U-Thant,5,7,4,7,4,14857.142857142857,3370000.0,15000.0,3150000.0,3579.039509354963,572363.5208501674,5880.0,4281.5,1127.2213624661306,179.53551180755298,1.178689297501179
Gaya Apartments,1,4,7,5,10,1220.0,303800.0,1200.0,300000.0,148.32396974191326,28592.151215169368,543.2,491.6,54.048126702042126,3.062315754094898,0.9900990099009901
Gaya Apartments,2,4,14,11,18,1404.5454545454545,439166.6666666667,1500.0,437500.0,149.08813744652096,11278.558522831778,990.8181818181819,1052.6666666666667,50.62572109475219,34.49126061516932,0.8486562942008486
Gaya Apartments,Studio,1,4,1,6,1070.0,313166.6666666667,1070.0,305000.0,,27715.8197906298,500.0,498.8333333333333,,11.232393630329502,0.8683655250770979
Gaya Bangsar Condominium,1,17,12,46,19,2148.717391304348,656999.947368421,2100.0,650000.0,204.4142485839834,42457.76594383553,780.9130434782609,775.2631578947369,20.568396563613494,27.7124963895415,0.7996953541507996
Gaya Bangsar Condominium,2,10,20,28,25,2976.6428571428573,895768.0,3000.0,915000.0,267.20975451890394,150540.62220322236,1206.2413793103449,1119.36,44.93698379191982,157.9564496942116,0.8115565654926149
Gaya Bangsar Condominium,3,7,2,7,2,3714.285714285714,1325000.0,3700.0,1325000.0,234.01261667248795,247487.37341529163,1551.857142857143,1416.5,145.08897106192987,273.6503243191939,0.6912011955912571
Gaya Bangsar Condominium,4,15,4,26,6,3903.730769230769,1383333.3333333333,3899.0,1375000.0,437.70497440100513,166332.99933166197,1602.2692307692307,1621.1666666666667,86.61619141583527,27.352635461078847,0.7018901890189019
Gembira Park,3,3,4,4,4,1450.0,436500.0,1475.0,439000.0,70.71067811865477,49325.4498205541,1035.25,1045.25,24.171263930543642,6.652067347825035,0.8316606148086335
Gembira Residen (G Residence),3,19,17,29,42,2568.5862068965516,729785.7142857143,2800.0,699000.0,457.9879534630155,74826.80350414604,1238.2068965517242,1280.2380952380952,134.7816698300162,164.98230644583026,0.9915154605589314
Gembira Residen (G Residence),4,3,6,4,7,2650.0,1016857.1428571428,2650.0,950000.0,310.9126351029605,299503.7164885875,1475.5,1673.7142857142858,204.99999999999997,294.83651644355626,0.6904637832204272
Gemilang Indah,2,6,4,7,4,1171.4285714285713,313250.0,1200.0,321500.0,75.59289460184546,22706.46016739142,791.4285714285714,801.5,69.62484504556579,87.32506322165857,0.9238871009962584
Gemilang Indah,3,4,5,5,5,1210.0,340000.0,1200.0,320000.0,54.77225575051661,60415.22986797286,899.6,887.6,40.66079192539171,48.169492419995464,0.9282178217821783
GenKL,3,16,19,55,31,3182.6545454545453,879961.2903225806,3200.0,950000.0,521.7164767906819,176838.65466844695,1335.9454545454546,1354.032258064516,156.67475371347624,173.0717546512559,0.8337675872850443
GenKL,4,7,18,9,26,3876.6666666666665,1021753.8461538461,3700.0,769250.0,887.4964788662544,565250.9630107811,1591.5555555555557,1623.076923076923,600.1264681529867,497.10416800320013,1.1905642952985582
Genting Court Condominium,3,11,25,42,72,1007.1428571428571,218583.33333333334,1000.0,210000.0,116.12200720574586,22001.760492940837,821.5238095238095,810.6111111111111,22.05009606221882,18.279947880743304,1.178689297501179
Glenview Villa,3,8,20,9,23,1175.4444444444443,353482.60869565216,1100.0,350000.0,99.85878918641951,31588.58614600464,1152.7777777777778,1144.0869565217392,19.01826607355267,35.67901476865161,0.7779349363507779
Glenview Villa,4,3,2,3,3,1583.3333333333333,551666.6666666666,1600.0,480000.0,28.867513459481305,124130.30787576953,2276.0,2276.0,0.0,0.0,0.8250825082508252
Golden City Condominium,3,3,1,4,1,1225.0,300000.0,1200.0,300000.0,50.00000000000002,,1190.0,908.0,20.0,,0.9900990099009901
Grandeur Tower,3,17,15,22,15,1311.3181818181818,349200.0,1325.0,340000.0,70.60378133920258,26678.509275123615,981.6818181818181,956.4,61.16284770507289,11.752203440814226,0.9646185206755971
Green Avenue Condominium,4,6,25,12,51,1445.75,426364.6862745098,1450.0,420000.0,109.53797598010557,22158.12681657923,1076.6666666666667,1087.1960784313726,25.346089292516943,42.09704008969902,0.8545497406883545
Greenview Apartments,2,1,7,1,10,850.0,175800.0,850.0,170000.0,,14211.106767439174,800.0,799.0,,59.15140648276158,1.2376237623762376
Greenview Apartments,3,6,34,9,76,877.7777777777778,199340.77631578947,850.0,198000.0,127.74758097296575,22139.37133560853,790.5555555555555,834.5921052631579,61.46362971528587,72.03132237789872,1.0626062606260624
Hampshire Park Condominium,2,6,4,7,4,5642.857142857143,1762500.0,5500.0,1750000.0,377.9644730092272,221265.3007891959,1842.0,2279.75,92.14119599831554,405.66848123395863,0.7779349363507779
Hampshire Park Condominium,3,8,11,12,16,7641.666666666667,2120850.0,7250.0,2225000.0,2037.1362846958086,324825.0195618147,3084.3333333333335,2773.9375,637.9202476989129,402.5602180626728,0.8065413282901324
Hampshire Park Condominium,4,8,8,13,11,8853.846153846154,2223209.090909091,8100.0,2100000.0,1633.817301401529,475395.9201645413,3339.5384615384614,2864.6363636363635,646.0336182409053,841.892305788249,0.9547383309759547
Hampshire Park Condominium,5,2,1,2,1,9250.0,2279250.0,9250.0,2279250.0,353.5533905932738,,4700.0,3039.0,1131.370849898476,,1.0045427050108764
Hampshire Place,1,26,12,44,21,2775.0,880523.8095238095,2800.0,860000.0,229.38238613670293,152590.83165368065,803.3636363636364,823.0,74.16107262874566,145.14268841385018,0.8058945429426665
